ID,sch_type,sch_id,sch_name,game_id,game_name,game_info,home,home_s,away_s,away,tnmt_name,date
"1416""",i9,3,排名赛,4,T9th,None,我的南京,8,9,南京飞盘,中国飞盘联赛南京站,2023-04-29
"1417""",i9,3,排名赛,5,T9th,None,引擎,6,9,滑翔翼,中国飞盘联赛南京站,2023-04-29
"1418""",i9,3,排名赛,6,T13th,None,灰鲸,5,4,东胜神洲,中国飞盘联赛南京站,2023-04-29
"1419""",i9,3,排名赛,7,T13th,None,来肆仙疯,8,4,Fly up,中国飞盘联赛南京站,2023-04-29
"1420""",i9,3,排名赛,8,None,None,None,0,0,None,中国飞盘联赛南京站,2023-04-29
"1421""",b12,3,淘汰赛,1,None,None,ChunkDog,5,3,宇宙,深圳邀请赛暨宝体杯,2023-03-25
"1422""",b12,3,淘汰赛,2,None,None,西体V7,7,3,落日,深圳邀请赛暨宝体杯,2023-03-25
"1423""",b12,3,淘汰赛,3,None,None,盾牌,5,3,乐奥,深圳邀请赛暨宝体杯,2023-03-25
"1424""",b12,3,淘汰赛,4,None,None,Abusolute,5,1,YJ FLY,深圳邀请赛暨宝体杯,2023-03-25
"1425""",b12,3,淘汰赛,5,None,None,Zoo,10,3,ChunkDog,深圳邀请赛暨宝体杯,2023-03-25
"1426""",b12,3,淘汰赛,6,None,None,视界,6,4,西体V7,深圳邀请赛暨宝体杯,2023-03-25
"1427""",b12,3,淘汰赛,7,None,None,红荔枝,11,5,盾牌,深圳邀请赛暨宝体杯,2023-03-25
"1428""",b12,3,淘汰赛,8,None,None,Abusolute,6,5,CJ,深圳邀请赛暨宝体杯,2023-03-25
"1429""",b12,3,淘汰赛,9,None,None,Zoo,8,2,视界,深圳邀请赛暨宝体杯,2023-03-25
"1430""",b12,3,淘汰赛,10,None,None,红荔枝,7,6,Abusolute,深圳邀请赛暨宝体杯,2023-03-25
"1431""",b12,3,淘汰赛,11,Final,None,Zoo,8,2,红荔枝,深圳邀请赛暨宝体杯,2023-03-25
"1432""",b8,4,9th,1,None,None,楽伴,5,4,乐奥,深圳邀请赛暨宝体杯,2023-03-25
"1433""",b8,4,9th,2,None,None,YJ FLY,10,4,攒劲,深圳邀请赛暨宝体杯,2023-03-25
"1434""",b8,4,9th,3,None,None,落日,11,5,好嘢,深圳邀请赛暨宝体杯,2023-03-25
"1435""",b8,4,9th,4,None,None,宇宙,10,2,Flyhood,深圳邀请赛暨宝体杯,2023-03-25
"1436""",b8,4,9th,5,None,None,楽伴,6,5,YJ FLY,深圳邀请赛暨宝体杯,2023-03-25
"1437""",b8,4,9th,6,None,None,宇宙,8,7,落日,深圳邀请赛暨宝体杯,2023-03-25
"1438""",b8,4,9th,7,9th,None,楽伴,6,4,宇宙,深圳邀请赛暨宝体杯,2023-03-25
"1439""",i9,5,排名赛,1,3rd,None,Abusolute,2,7,视界,深圳邀请赛暨宝体杯,2023-03-25
"1440""",i9,5,排名赛,2,T5th,None,盾牌,4,8,CJ,深圳邀请赛暨宝体杯,2023-03-25
"1441""",i9,5,排名赛,3,T5th,None,西体V7,11,2,ChunkDog,深圳邀请赛暨宝体杯,2023-03-25
"1442""",i9,5,排名赛,4,11th,None,落日,3,7,YJ FLY,深圳邀请赛暨宝体杯,2023-03-25
"1443""",i9,5,排名赛,5,T13th,None,Flyhood,3,7,攒劲,深圳邀请赛暨宝体杯,2023-03-25
"1444""",i9,5,排名赛,6,T13th,None,乐奥,2,8,好嘢,深圳邀请赛暨宝体杯,2023-03-25
"1445""",i9,5,排名赛,7,None,None,None,0,0,None,深圳邀请赛暨宝体杯,2023-03-25
"1446""",i9,5,排名赛,8,None,None,None,0,0,None,深圳邀请赛暨宝体杯,2023-03-25
"1447""",i9,1,半循环赛1,1,None,None,华农AIR,11,3,珠科Crazyoung,UIC大湾区邀请赛,2023-05-02
"1448""",i9,1,半循环赛1,2,None,None,华工KAPOK,11,8,BUS,UIC大湾区邀请赛,2023-05-02
"1449""",i9,1,半循环赛1,3,None,None,Bruce,4,11,莞工Flier,UIC大湾区邀请赛,2023-05-02
"1450""",i9,1,半循环赛1,4,None,None,南科大,3,10,盾牌,UIC大湾区邀请赛,2023-05-02
"1451""",i9,1,半循环赛1,5,None,None,华农AIR,8,8,华工KAPOK,UIC大湾区邀请赛,2023-05-02
"1452""",i9,1,半循环赛1,6,None,None,珠科Crazyoung,5,11,BUS,UIC大湾区邀请赛,2023-05-02
"1453""",i9,1,半循环赛1,7,None,None,Bruce,3,7,南科大,UIC大湾区邀请赛,2023-05-02
"1454""",i9,1,半循环赛1,8,None,None,莞工Flier,9,6,盾牌,UIC大湾区邀请赛,2023-05-02
"1455""",i9,2,半循环赛2,1,None,None,华农AIR,5,5,BUS,UIC大湾区邀请赛,2023-05-02
"1456""",i9,2,半循环赛2,2,None,None,珠科Crazyoung,4,11,华工KAPOK,UIC大湾区邀请赛,2023-05-02
"1457""",i9,2,半循环赛2,3,None,None,Bruce,1,11,盾牌,UIC大湾区邀请赛,2023-05-02
"1458""",i9,2,半循环赛2,4,None,None,莞工Flier,11,2,南科大,UIC大湾区邀请赛,2023-05-02
"1459""",i9,2,半循环赛2,5,None,None,华工KAPOK,4,9,莞工Flier,UIC大湾区邀请赛,2023-05-02
"1460""",i9,2,半循环赛2,6,None,None,华农AIR,6,7,盾牌,UIC大湾区邀请赛,2023-05-02
"1461""",i9,2,半循环赛2,7,None,None,BUS,11,1,南科大,UIC大湾区邀请赛,2023-05-02
"1462""",i9,2,半循环赛2,8,None,None,珠科Crazyoung,7,6,Bruce,UIC大湾区邀请赛,2023-05-02
"1463""",b8,3,淘汰赛,1,None,None,莞工Flier,10,3,Bruce,UIC大湾区邀请赛,2023-05-02
"1464""",b8,3,淘汰赛,2,None,None,BUS,11,5,华农AIR,UIC大湾区邀请赛,2023-05-02
"1465""",b8,3,淘汰赛,3,None,None,盾牌,11,1,南科大,UIC大湾区邀请赛,2023-05-02
"1466""",b8,3,淘汰赛,4,None,None,华工KAPOK,11,4,珠科Crazyoung,UIC大湾区邀请赛,2023-05-02
"1467""",b8,3,淘汰赛,5,None,None,莞工Flier,9,6,BUS,UIC大湾区邀请赛,2023-05-02
"1468""",b8,3,淘汰赛,6,None,None,盾牌,11,6,华工KAPOK,UIC大湾区邀请赛,2023-05-02
"1469""",b8,3,淘汰赛,7,None,None,莞工Flier,10,7,盾牌,UIC大湾区邀请赛,2023-05-02
"1470""",i5,4,排名赛,1,3rd,None,BUS,9,8,华工KAPOK,UIC大湾区邀请赛,2023-05-02
"1471""",i5,4,排名赛,2,T5th,None,南科大,2,11,华农AIR,UIC大湾区邀请赛,2023-05-02
"1472""",i5,4,排名赛,3,T5th,None,Bruce,5,10,珠科Crazyoung,UIC大湾区邀请赛,2023-05-02
"1473""",i5,4,排名赛,4,None,None,None,0,0,None,UIC大湾区邀请赛,2023-05-02
"1474""",i9,1,循环赛1,1,None,None,R&B,6,9,Kings,LoloHes邀请赛,2023-05-01
"1475""",i9,1,循环赛1,2,None,None,R&B,6,13,出来玩,LoloHes邀请赛,2023-05-01
"1476""",i9,1,循环赛1,3,None,None,R&B,10,11,盘牛,LoloHes邀请赛,2023-05-01
"1477""",i9,1,循环赛1,4,None,None,R&B,9,4,小麒麟,LoloHes邀请赛,2023-05-01
"1478""",i9,1,循环赛1,5,None,None,R&B,9,11,禁飞区,LoloHes邀请赛,2023-05-01
"1479""",i9,1,循环赛1,6,None,None,R&B,3,13,盘峰,LoloHes邀请赛,2023-05-01
"1480""",i9,1,循环赛1,7,None,None,R&B,8,7,决,LoloHes邀请赛,2023-05-01
"1481""",i9,1,循环赛1,8,None,None,Kings,13,9,出来玩,LoloHes邀请赛,2023-05-01
"1482""",i9,2,循环赛2,1,None,None,Kings,11,6,盘牛,LoloHes邀请赛,2023-05-01
"1483""",i9,2,循环赛2,2,None,None,Kings,13,5,小麒麟,LoloHes邀请赛,2023-05-01
"1484""",i9,2,循环赛2,3,None,None,Kings,12,8,禁飞区,LoloHes邀请赛,2023-05-01
"1485""",i9,2,循环赛2,4,None,None,Kings,6,10,盘峰,LoloHes邀请赛,2023-05-01
"1486""",i9,2,循环赛2,5,None,None,Kings,13,8,决,LoloHes邀请赛,2023-05-01
"1487""",i9,2,循环赛2,6,None,None,出来玩,6,12,盘牛,LoloHes邀请赛,2023-05-01
"1488""",i9,2,循环赛2,7,None,None,出来玩,10,9,小麒麟,LoloHes邀请赛,2023-05-01
"1489""",i9,2,循环赛2,8,None,None,出来玩,10,12,禁飞区,LoloHes邀请赛,2023-05-01
"1490""",i9,3,循环赛3,1,None,None,出来玩,3,13,盘峰,LoloHes邀请赛,2023-05-01
"1491""",i9,3,循环赛3,2,None,None,出来玩,5,12,决,LoloHes邀请赛,2023-05-01
"1492""",i9,3,循环赛3,3,None,None,盘牛,9,9,小麒麟,LoloHes邀请赛,2023-05-01
"1493""",i9,3,循环赛3,4,None,None,盘牛,13,10,禁飞区,LoloHes邀请赛,2023-05-01
"1494""",i9,3,循环赛3,5,None,None,盘牛,5,11,盘峰,LoloHes邀请赛,2023-05-01
"1495""",i9,3,循环赛3,6,None,None,盘牛,7,7,决,LoloHes邀请赛,2023-05-01
"1496""",i9,3,循环赛3,7,None,None,小麒麟,6,11,禁飞区,LoloHes邀请赛,2023-05-01
"1497""",i9,3,循环赛3,8,None,None,小麒麟,6,12,盘峰,LoloHes邀请赛,2023-05-01
"1498""",i5,4,循环赛4,1,None,None,小麒麟,6,13,决,LoloHes邀请赛,2023-05-01
"1499""",i5,4,循环赛4,2,None,None,禁飞区,6,13,盘峰,LoloHes邀请赛,2023-05-01
"1500""",i5,4,循环赛4,3,None,None,禁飞区,10,9,决,LoloHes邀请赛,2023-05-01
"1501""",i5,4,循环赛4,4,None,None,盘峰,11,8,决,LoloHes邀请赛,2023-05-01
"1502""",2p4,1,小组赛,1,None,None,白鹿,8,8,WolfWoof,沈阳公开赛,2023-05-02
"1503""",2p4,1,小组赛,2,None,None,三鲜焖子,8,5,GS,沈阳公开赛,2023-05-02
"1504""",2p4,1,小组赛,3,None,None,三叉戟,13,4,STRIKE,沈阳公开赛,2023-05-02
"1505""",2p4,1,小组赛,4,None,None,Naja,3,11,大工研究生,沈阳公开赛,2023-05-02
"1506""",2p4,1,小组赛,5,None,None,白鹿,7,7,三鲜焖子,沈阳公开赛,2023-05-02
"1507""",2p4,1,小组赛,6,None,None,WolfWoof,9,6,GS,沈阳公开赛,2023-05-02
"1508""",2p4,1,小组赛,7,None,None,三叉戟,13,4,Naja,沈阳公开赛,2023-05-02
"1509""",2p4,1,小组赛,8,None,None,STRIKE,2,13,大工研究生,沈阳公开赛,2023-05-02
"1510""",2p4,1,小组赛,9,None,None,WolfWoof,8,5,三鲜焖子,沈阳公开赛,2023-05-02
"1511""",2p4,1,小组赛,10,None,None,白鹿,5,3,GS,沈阳公开赛,2023-05-02
"1512""",2p4,1,小组赛,11,None,None,STRIKE,5,9,Naja,沈阳公开赛,2023-05-02
"1513""",2p4,1,小组赛,12,None,None,三叉戟,10,5,大工研究生,沈阳公开赛,2023-05-02
"1514""",b8,2,淘汰赛,1,None,None,三叉戟,15,3,GS,沈阳公开赛,2023-05-02
"1515""",b8,2,淘汰赛,2,None,None,Naja,11,9,白鹿,沈阳公开赛,2023-05-02
"1516""",b8,2,淘汰赛,3,None,None,大工研究生,13,0,三鲜焖子,沈阳公开赛,2023-05-02
"1517""",b8,2,淘汰赛,4,None,None,WolfWoof,11,4,STRIKE,沈阳公开赛,2023-05-02
"1518""",b8,2,淘汰赛,5,None,None,三叉戟,15,3,Naja,沈阳公开赛,2023-05-02
"1519""",b8,2,淘汰赛,6,None,None,WolfWoof,7,11,大工研究生,沈阳公开赛,2023-05-02
"1520""",b8,2,淘汰赛,7,Final,None,三叉戟,10,9,大工研究生,沈阳公开赛,2023-05-02
"1521""",b4,3,5th,1,None,None,白鹿,8,7,GS,沈阳公开赛,2023-05-02
"1522""",b4,3,5th,2,None,None,三鲜焖子,8,3,STRIKE,沈阳公开赛,2023-05-02
"1523""",b4,3,5th,3,5th,None,白鹿,10,8,三鲜焖子,沈阳公开赛,2023-05-02
"1524""",i3,4,排名赛,1,3rd,None,WolfWoof,7,13,Naja,沈阳公开赛,2023-05-02
"1525""",i3,4,排名赛,2,7th,None,STRIKE,8,6,GS,沈阳公开赛,2023-05-02
"1526""",1p4,1,小组赛,1,None,None,同济TJUF,6,4,上大Flame,嘉定高校交流赛,2023-04-15
"1527""",1p4,1,小组赛,2,None,None,复旦CrazySaints,8,7,Twins,嘉定高校交流赛,2023-04-15
"1528""",1p4,1,小组赛,3,None,None,上大Flame,7,5,Twins,嘉定高校交流赛,2023-04-15
"1529""",1p4,1,小组赛,4,None,None,同济TJUF,2,5,复旦CrazySaints,嘉定高校交流赛,2023-04-15
"1530""",1p4,1,小组赛,5,None,None,复旦CrazySaints,4,1,上大Flame,嘉定高校交流赛,2023-04-15
"1531""",1p4,1,小组赛,6,None,None,同济TJUF,6,5,Twins,嘉定高校交流赛,2023-04-15
"1532""",b4,6,5th,1,None,None,ZEI,9,7,上外贸Spindrift,江南公开赛,2023-04-29
"1533""",b4,6,5th,2,None,None,Flame,10,8,南昌师范,江南公开赛,2023-04-29
"1534""",b4,6,5th,3,5th,None,ZEI,8,6,Flame,江南公开赛,2023-04-29
"1535""",b4,7,13th,1,None,None,FOGO,8,7,枪火,江南公开赛,2023-04-29
"1536""",b4,7,13th,2,None,None,烈火,6,4,Daybreak,江南公开赛,2023-04-29
"1537""",b4,7,13th,3,None,None,FOGO,7,5,烈火,江南公开赛,2023-04-29
"1538""",i5,8,排名赛,1,3rd,None,HOKKIEN,7,4,湖大Huda,江南公开赛,2023-04-29
"1539""",i5,8,排名赛,2,7th,None,南昌师范,10,11,上外贸Spindrift,江南公开赛,2023-04-29
"1540""",i5,8,排名赛,3,11th,None,麦召,11,7,庐州,江南公开赛,2023-04-29
"1541""",i5,8,排名赛,4,15th,None,Daybreak,5,6,枪火,江南公开赛,2023-04-29
"1542""",2p3,1,小组赛,1,None,None,GDY,3,5,大工蓝精灵,大连理工邀请赛,2023-05-21
"1543""",2p3,1,小组赛,2,None,None,GDY,5,3,大艺凤凰,大连理工邀请赛,2023-05-21
"1544""",2p3,1,小组赛,3,None,None,大工蓝精灵,9,2,大艺凤凰,大连理工邀请赛,2023-05-21
"1545""",2p3,1,小组赛,4,None,None,小野兽,5,4,北纬39,大连理工邀请赛,2023-05-21
"1546""",2p3,1,小组赛,5,None,None,小野兽,5,1,大连海事蜻蜓,大连理工邀请赛,2023-05-21
"1547""",2p3,1,小组赛,6,None,None,北纬39,4,6,大连海事蜻蜓,大连理工邀请赛,2023-05-21
"1548""",b4,2,淘汰赛,1,None,None,大工蓝精灵,7,4,大连海事蜻蜓,大连理工邀请赛,2023-05-21
"1549""",b4,2,淘汰赛,2,None,None,小野兽,5,4,GDY,大连理工邀请赛,2023-05-21
"1550""",b4,2,淘汰赛,3,Final,None,小野兽,7,6,大工蓝精灵,大连理工邀请赛,2023-05-21
"1551""",i3,3,排名赛,1,3rd,None,大连海事蜻蜓,8,5,GDY,大连理工邀请赛,2023-05-21
"1552""",i3,3,排名赛,2,5th,None,大艺凤凰,6,5,北纬39,大连理工邀请赛,2023-05-21
"1553""",i9,1,瑞士轮1,1,None,None,上交,8,3,华师幻狮,上交邀请赛,2023-05-27
"1554""",i9,1,瑞士轮1,2,None,None,复旦CrazySaints,3,7,SUIBE,上交邀请赛,2023-05-27
"1555""",i9,1,瑞士轮1,3,None,None,工程大,5,11,同济TJUF,上交邀请赛,2023-05-27
"1556""",i9,1,瑞士轮1,4,None,None,上大Flame,9,6,华政,上交邀请赛,2023-05-27
"1557""",i9,1,瑞士轮1,5,None,None,上交,3,10,SUIBE,上交邀请赛,2023-05-27
"1558""",i9,1,瑞士轮1,6,None,None,华师幻狮,8,4,复旦CrazySaints,上交邀请赛,2023-05-27
"1559""",i9,1,瑞士轮1,7,None,None,同济TJUF,5,4,上大Flame,上交邀请赛,2023-05-27
"1560""",i9,1,瑞士轮1,8,None,None,工程大,5,10,华政,上交邀请赛,2023-05-27
"1561""",i9,2,瑞士轮2,1,None,None,上交,9,3,华政,上交邀请赛,2023-05-27
"1562""",i9,2,瑞士轮2,2,None,None,上大Flame,6,7,华师幻狮,上交邀请赛,2023-05-27
"1563""",i9,2,瑞士轮2,3,None,None,SUIBE,11,3,华师幻狮,上交邀请赛,2023-05-27
"1564""",i9,2,瑞士轮2,4,None,None,同济TJUF,8,6,上交,上交邀请赛,2023-05-27
"1565""",i9,2,瑞士轮2,5,5th,None,华政,11,6,复旦CrazySaints,上交邀请赛,2023-05-27
"1566""",i9,2,瑞士轮2,6,7th,None,上大Flame,11,6,工程大,上交邀请赛,2023-05-27
"1567""",i9,2,瑞士轮2,7,3rd,None,华师幻狮,11,9,上交,上交邀请赛,2023-05-27
"1568""",i9,2,瑞士轮2,8,Final,None,SUIBE,13,5,同济TJUF,上交邀请赛,2023-05-27
"1569""",i9,1,瑞士轮1,1,None,None,广工UFO,5,4,广体职,花城高校邀请赛,2023-05-28
"1570""",i9,1,瑞士轮1,2,None,None,中大,1,6,华工KAPOK,花城高校邀请赛,2023-05-28
"1571""",i9,1,瑞士轮1,3,None,None,珠科Crazyoung,5,2,培正,花城高校邀请赛,2023-05-28
"1572""",i9,1,瑞士轮1,4,None,None,港中深,3,6,北理珠,花城高校邀请赛,2023-05-28
"1573""",i9,1,瑞士轮1,5,None,None,广工UFO,8,3,华工KAPOK,花城高校邀请赛,2023-05-28
"1574""",i9,1,瑞士轮1,6,None,None,广体职,6,4,中大,花城高校邀请赛,2023-05-28
"1575""",i9,1,瑞士轮1,7,None,None,珠科Crazyoung,7,6,北理珠,花城高校邀请赛,2023-05-28
"1576""",i9,1,瑞士轮1,8,None,None,培正,3,4,港中深,花城高校邀请赛,2023-05-28
"1577""",i3,2,瑞士轮2,1,None,None,华工KAPOK,6,2,港中深,花城高校邀请赛,2023-05-28
"1578""",i3,2,瑞士轮2,2,None,None,北理珠,4,5,广体职,花城高校邀请赛,2023-05-28
"1579""",b4,3,淘汰赛,1,None,None,广工UFO,7,1,广体职,花城高校邀请赛,2023-05-28
"1580""",b4,3,淘汰赛,2,None,None,珠科Crazyoung,8,6,华工KAPOK,花城高校邀请赛,2023-05-28
"1581""",b4,3,淘汰赛,3,Final,None,广工UFO,12,4,珠科Crazyoung,花城高校邀请赛,2023-05-28
"1592""",b4,4,5th,1,None,None,北理珠,6,3,中大,花城高校邀请赛,2023-05-28
"1593""",b4,4,5th,2,None,None,港中深,6,5,培正,花城高校邀请赛,2023-05-28
"1594""",b4,4,5th,3,5th,None,北理珠,5,3,港中深,花城高校邀请赛,2023-05-28
"1595""",i3,5,排名赛,1,3rd,None,广体职,6,7,华工KAPOK,花城高校邀请赛,2023-05-28
"1596""",i3,5,排名赛,2,7th,None,中大,4,6,培正,花城高校邀请赛,2023-05-28
"1597""",1p5,1,Apool,1,None,None,天体Speed,11,8,Abusolute,天津邀请赛,2023-05-27
"1598""",1p5,1,Apool,2,None,None,D-FLY,10,7,Hangtime,天津邀请赛,2023-05-27
"1599""",1p5,1,Apool,3,None,None,Hangtime T,2,11,天体Speed,天津邀请赛,2023-05-27
"1600""",1p5,1,Apool,4,None,None,D-FLY,11,6,Abusolute,天津邀请赛,2023-05-27
"1601""",1p5,1,Apool,5,None,None,Hangtime,11,3,Hangtime T,天津邀请赛,2023-05-27
"1602""",1p5,1,Apool,6,None,None,Hangtime,6,11,天体Speed,天津邀请赛,2023-05-27
"1603""",1p5,1,Apool,7,None,None,D-FLY,11,1,Hangtime T,天津邀请赛,2023-05-27
"1604""",1p5,1,Apool,8,None,None,Abusolute,11,4,Hangtime T,天津邀请赛,2023-05-27
"1605""",1p5,1,Apool,9,None,None,D-FLY,11,8,天体Speed,天津邀请赛,2023-05-27
"1606""",1p5,1,Apool,10,None,None,Hangtime,7,11,Abusolute,天津邀请赛,2023-05-27
"1607""",4p3,2,BCpool,1,None,None,白鹿,0,11,Alpha,天津邀请赛,2023-05-27
"1608""",4p3,2,BCpool,2,None,None,TJT,3,9,豆汁儿,天津邀请赛,2023-05-27
"1609""",4p3,2,BCpool,3,None,None,复盘会,10,11,Change E,天津邀请赛,2023-05-27
"1610""",4p3,2,BCpool,4,None,None,北纬39,11,2,COD,天津邀请赛,2023-05-27
"1611""",4p3,2,BCpool,5,None,None,TJT,5,11,However,天津邀请赛,2023-05-27
"1612""",4p3,2,BCpool,6,None,None,白鹿,4,11,天工开物,天津邀请赛,2023-05-27
"1613""",4p3,2,BCpool,7,None,None,北纬39,11,4,D-FLY F,天津邀请赛,2023-05-27
"1614""",4p3,2,BCpool,8,None,None,复盘会,6,9,工体西路,天津邀请赛,2023-05-27
"1615""",4p3,2,BCpool,9,None,None,豆汁儿,5,11,However,天津邀请赛,2023-05-27
"1616""",4p3,2,BCpool,10,None,None,Alpha,11,7,天工开物,天津邀请赛,2023-05-27
"1617""",4p3,2,BCpool,11,None,None,Change E,10,9,工体西路,天津邀请赛,2023-05-27
"1618""",4p3,2,BCpool,12,None,None,COD,4,11,D-FLY F,天津邀请赛,2023-05-27
"1619""",i9,3,Bpool,1,None,None,北纬39,11,8,However,天津邀请赛,2023-05-27
"1620""",i9,3,Bpool,2,None,None,Alpha,10,9,Change E,天津邀请赛,2023-05-27
"1621""",i9,3,Bpool,3,None,None,北纬39,11,5,天工开物,天津邀请赛,2023-05-27
"1622""",i9,3,Bpool,4,None,None,Alpha,9,3,工体西路,天津邀请赛,2023-05-27
"1623""",i9,3,Bpool,5,None,None,However,11,9,天工开物,天津邀请赛,2023-05-27
"1624""",i9,3,Bpool,6,None,None,Change E,11,6,工体西路,天津邀请赛,2023-05-27
"1625""",i9,3,Bpool,7,None,None,None,0,0,None,天津邀请赛,2023-05-27
"1626""",i9,3,Bpool,8,None,None,None,0,0,None,天津邀请赛,2023-05-27
"1627""",i9,4,Cpool,1,None,None,豆汁儿,1,11,复盘会,天津邀请赛,2023-05-27
"1628""",i9,4,Cpool,2,None,None,D-FLY F,11,2,TJT,天津邀请赛,2023-05-27
"1629""",i9,4,Cpool,3,None,None,豆汁儿,8,9,COD,天津邀请赛,2023-05-27
"1630""",i9,4,Cpool,4,None,None,D-FLY F,11,1,白鹿,天津邀请赛,2023-05-27
"1631""",i9,4,Cpool,5,None,None,复盘会,10,5,COD,天津邀请赛,2023-05-27
"1632""",i9,4,Cpool,6,None,None,TJT,6,11,白鹿,天津邀请赛,2023-05-27
"1633""",i9,4,Cpool,7,None,None,None,0,0,None,天津邀请赛,2023-05-27
"1634""",i9,4,Cpool,8,None,None,None,0,0,None,天津邀请赛,2023-05-27
"1639""",i9,5,升降pool,1,AB,None,Hangtime,11,4,Alpha,天津邀请赛,2023-05-27
"1640""",i9,5,升降pool,2,AB,None,Hangtime T,4,11,北纬39,天津邀请赛,2023-05-27
"1641""",i9,5,升降pool,3,BC,None,天工开物,5,9,复盘会,天津邀请赛,2023-05-27
"1642""",i9,5,升降pool,4,BC,None,工体西路,6,7,D-FLY F,天津邀请赛,2023-05-27
"1643""",i9,5,升降pool,5,45,None,Hangtime,11,10,北纬39,天津邀请赛,2023-05-27
"1644""",i9,5,升降pool,6,None,None,None,0,0,None,天津邀请赛,2023-05-27
"1645""",i9,5,升降pool,7,None,None,None,0,0,None,天津邀请赛,2023-05-27
"1646""",i9,5,升降pool,8,None,None,None,0,0,None,天津邀请赛,2023-05-27
"1647""",b4,6,淘汰赛,1,None,None,D-FLY,5,4,Hangtime,天津邀请赛,2023-05-27
"1648""",b4,6,淘汰赛,2,None,None,天体Speed,13,8,Abusolute,天津邀请赛,2023-05-27
"1649""",b4,6,淘汰赛,3,Final,None,D-FLY,15,14,天体Speed,天津邀请赛,2023-05-27
"1650""",b6,7,6th,1,None,None,However,8,6,复盘会,天津邀请赛,2023-05-27
"1651""",b6,7,6th,2,None,None,Change E,11,10,D-FLY F,天津邀请赛,2023-05-27
"1652""",b6,7,6th,3,None,None,Hangtime T,5,13,However,天津邀请赛,2023-05-27
"1653""",b6,7,6th,4,None,None,Alpha,7,12,Change E,天津邀请赛,2023-05-27
"1654""",b6,7,6th,5,6th,None,However,12,11,Change E,天津邀请赛,2023-05-27
"1655""",b6,8,12th,1,None,None,白鹿,12,5,豆汁儿,天津邀请赛,2023-05-27
"1656""",b6,8,12th,2,None,None,COD,11,4,TJT,天津邀请赛,2023-05-27
"1657""",b6,8,12th,3,None,None,工体西路,11,10,白鹿,天津邀请赛,2023-05-27
"1658""",b6,8,12th,4,None,None,天工开物,11,9,COD,天津邀请赛,2023-05-27
"1659""",b6,8,12th,5,12th,None,工体西路,10,7,天工开物,天津邀请赛,2023-05-27
"1660""",i9,9,排名赛,1,3rd,None,None,0,0,None,天津邀请赛,2023-05-27
"1661""",i9,9,排名赛,2,8th,None,Hangtime T,5,13,Alpha,天津邀请赛,2023-05-27
"1662""",i9,9,排名赛,3,10th,None,D-FLY F,7,10,复盘会,天津邀请赛,2023-05-27
"1663""",i9,9,排名赛,4,14th,None,白鹿,13,4,COD,天津邀请赛,2023-05-27
"1664""",i9,9,排名赛,5,16th,None,TJT,7,5,豆汁儿,天津邀请赛,2023-05-27
"1665""",i9,9,排名赛,6,None,None,None,0,0,None,天津邀请赛,2023-05-27
"1666""",i9,9,排名赛,7,None,None,None,0,0,None,天津邀请赛,2023-05-27
"1667""",i9,9,排名赛,8,None,None,None,0,0,None,天津邀请赛,2023-05-27
"1668""",4p4,1,小组赛,1,None,None,初生牛犊,13,2,上大Flame,中国飞盘联赛上海站,2023-05-13
"1669""",4p4,1,小组赛,2,None,None,树懒,7,4,自由落体,中国飞盘联赛上海站,2023-05-13
"1670""",4p4,1,小组赛,3,None,None,楽伴,0,13,Wings,中国飞盘联赛上海站,2023-05-13
"1671""",4p4,1,小组赛,4,None,None,Gravity,13,5,乐飞财蛙,中国飞盘联赛上海站,2023-05-13
"1672""",4p4,1,小组赛,5,None,None,复旦CrazySaints,13,5,DISCO,中国飞盘联赛上海站,2023-05-13
"1673""",4p4,1,小组赛,6,None,None,Weekly,5,13,同济气流,中国飞盘联赛上海站,2023-05-13
"1674""",4p4,1,小组赛,7,None,None,青云白鹤,13,3,上健医学院,中国飞盘联赛上海站,2023-05-13
"1675""",4p4,1,小组赛,8,None,None,沪蛙,13,0,Twins,中国飞盘联赛上海站,2023-05-13
"1676""",4p4,1,小组赛,9,None,None,楽伴,9,5,上大Flame,中国飞盘联赛上海站,2023-05-13
"1677""",4p4,1,小组赛,10,None,None,初生牛犊,9,7,Wings,中国飞盘联赛上海站,2023-05-13
"1678""",4p4,1,小组赛,11,None,None,Gravity,13,4,自由落体,中国飞盘联赛上海站,2023-05-13
"1679""",4p4,1,小组赛,12,None,None,树懒,6,7,乐飞财蛙,中国飞盘联赛上海站,2023-05-13
"1680""",4p4,1,小组赛,13,None,None,青云白鹤,7,6,Twins,中国飞盘联赛上海站,2023-05-13
"1681""",4p4,1,小组赛,14,None,None,沪蛙,13,0,上健医学院,中国飞盘联赛上海站,2023-05-13
"1682""",4p4,1,小组赛,15,None,None,复旦CrazySaints,7,8,同济气流,中国飞盘联赛上海站,2023-05-13
"1683""",4p4,1,小组赛,16,None,None,Weekly,12,2,DISCO,中国飞盘联赛上海站,2023-05-13
"1684""",4p4,1,小组赛,17,None,None,乐飞财蛙,6,7,自由落体,中国飞盘联赛上海站,2023-05-13
"1685""",4p4,1,小组赛,18,None,None,楽伴,2,14,初生牛犊,中国飞盘联赛上海站,2023-05-13
"1686""",4p4,1,小组赛,19,None,None,树懒,5,13,Gravity,中国飞盘联赛上海站,2023-05-13
